window_end,effective_N,analyzed_N,effective_ratio
2026-03-12,3.8124719785699854,12,0.31770599821416545
2026-03-13,3.806532824372282,12,0.31721106869769017
2026-03-16,3.814013277113068,12,0.3178344397594223
2026-03-17,3.807195756517755,12,0.3172663130431463
2026-03-18,3.81678857088938,12,0.31806571424078167
2026-03-19,3.816062126551409,12,0.3180051772126174
2026-03-20,3.815285487849996,12,0.31794045732083304
2026-03-23,3.793610328162672,12,0.31613419401355597
2026-03-24,3.78980511904764,12,0.31581709325397
2026-03-25,3.7868526850932187,12,0.31557105709110156
2026-03-26,3.7819127497896723,12,0.31515939581580604
2026-03-27,3.781810578117187,12,0.3151508815097656
2026-03-30,3.784835165553024,12,0.315402930462752
2026-03-31,3.799061881867573,12,0.3165884901556311
2026-04-01,3.7956869012292964,12,0.316307241769108
2026-04-02,3.7952404648883187,12,0.3162700387406932
2026-04-08,3.78602469040123,12,0.3155020575334358
2026-04-09,3.7790629223363155,12,0.31492191019469296
2026-04-10,3.7766283069659026,12,0.31471902558049186
2026-04-13,3.7732467227499016,12,0.31443722689582515
2026-04-14,3.7664684114257505,12,0.31387236761881254
2026-04-15,3.768785366918775,12,0.31406544724323127
2026-04-16,3.7666200159994356,12,0.3138850013332863
2026-04-17,3.767681828280712,12,0.31397348569005934
2026-04-20,3.764756068396944,12,0.31372967236641197
2026-04-21,3.765357791162206,12,0.31377981593018384
2026-04-22,3.765665678413648,12,0.31380547320113733
2026-04-23,3.77099285001413,12,0.31424940416784414
2026-04-24,3.775209725080668,12,0.314600810423389
2026-04-27,3.7747727623420384,12,0.3145643968618365
2026-04-28,3.7716914588740202,12,0.31430762157283504
2026-04-29,3.768466552453129,12,0.3140388793710941
2026-04-30,3.76678283840392,12,0.3138985698669933
2026-05-06,3.7642934601328215,12,0.3136911216777351
2026-05-07,3.7717987783401252,12,0.3143165648616771
2026-05-08,3.769105582085391,12,0.31409213184044926
2026-05-11,3.765357217073473,12,0.31377976808945607
2026-05-12,3.7651696650802005,12,0.31376413875668335
2026-05-13,3.766760059870531,12,0.3138966716558776
2026-05-14,3.7679018392759667,12,0.3139918199396639
2026-05-15,3.76563522804392,12,0.31380293567032663
2026-05-18,3.763640029921973,12,0.3136366691601644
2026-05-19,3.7635690929004717,12,0.31363075774170596
2026-05-20,3.764784187352766,12,0.3137320156127305
2026-05-21,3.7634652594628166,12,0.31362210495523474
2026-05-22,3.767884072677871,12,0.31399033938982257
2026-05-26,3.7678338717655624,12,0.31398615598046353
2026-05-27,3.771247707660142,12,0.31427064230501184
2026-05-28,3.7713650234836242,12,0.31428041862363537
2026-05-29,3.7785059083022245,12,0.3148754923585187
2026-06-01,3.7926714376256103,12,0.3160559531354675
2026-06-02,3.798618914452984,12,0.3165515762044153
2026-06-03,3.807150770014039,12,0.31726256416783655
2026-06-04,3.81209401369821,12,0.3176745011415175
2026-06-05,3.8109752553339624,12,0.3175812712778302
2026-06-08,3.8055534301181684,12,0.31712945250984736
2026-06-09,3.816068214029136,12,0.318005684502428
2026-06-10,3.817274838520453,12,0.31810623654337106
2026-06-11,3.817742284181808,12,0.318145190348484
2026-06-12,3.815172434854369,12,0.31793103623786406
2026-06-15,3.8294961903655547,12,0.3191246825304629
2026-06-16,3.8319739031035667,12,0.31933115859196387
2026-06-17,3.833486065769307,12,0.31945717214744224
2026-06-18,3.8371612548316265,12,0.31976343790263556
2026-06-22,3.840396724119654,12,0.32003306034330453
2026-06-23,3.8359105191525478,12,0.31965920992937896
2026-06-24,3.843425501657457,12,0.3202854584714548
2026-06-25,3.8489912206275627,12,0.3207492683856302
2026-06-26,3.83660982238177,12,0.3197174851984808
2026-06-29,3.8372748534075156,12,0.3197729044506263
2026-06-30,3.8462886496655497,12,0.3205240541387958
2026-07-02,3.8583229930618774,12,0.32152691608848977
2026-07-06,3.8629647802680975,12,0.3219137316890081
2026-07-07,3.862162016368982,12,0.32184683469741515
2026-07-08,3.870957145429608,12,0.32257976211913403
2026-07-09,3.8812193683240572,12,0.3234349473603381
2026-07-10,3.896946295357448,12,0.3247455246131207
2026-07-13,3.9011227367539156,12,0.32509356139615964
2026-07-14,3.897309919430676,12,0.324775826619223
2026-07-15,3.9031565224107347,12,0.3252630435342279
2026-07-16,3.909949000129635,12,0.32582908334413624
2026-07-17,3.888045578327984,12,0.32400379819399866
2026-07-20,3.8899099478986154,12,0.3241591623248846
2026-07-21,3.9054319969684017,12,0.3254526664140335
2026-07-22,3.909135328460238,12,0.32576127737168653
2026-07-23,3.9101400010438563,12,0.325845000086988
2026-07-24,3.8991965457946494,12,0.32493304548288743
2026-07-27,3.893974398989867,12,0.3244978665824889
2026-07-28,3.9041954256397533,12,0.32534961880331276
2026-07-29,3.9005782767322597,12,0.3250481897276883
2026-07-30,3.912245345345278,12,0.32602044544543984
2026-07-31,3.914466684179948,12,0.32620555701499565
2026-08-03,3.913438959007877,12,0.3261199132506564
2026-08-04,3.9219206281817414,12,0.3268267190151451
2026-08-05,3.922575367821123,12,0.32688128065176025
2026-08-06,3.927451023621567,12,0.32728758530179725
2026-08-07,3.9283742876122814,12,0.3273645239676901
2026-08-10,3.9254959835568557,12,0.32712466529640466
2026-08-11,3.9245818062209668,12,0.32704848385174723
2026-08-12,3.926710571278061,12,0.3272258809398384
2026-08-13,3.9262524428788392,12,0.3271877035732366
2026-08-14,3.9296703496464467,12,0.32747252913720387
2026-08-17,3.9312223185605246,12,0.3276018598800437
2026-08-18,3.936673617635249,12,0.32805613480293744
2026-08-19,3.9415103548482784,12,0.32845919623735653
2026-08-20,3.9413388022906677,12,0.32844490019088896
2026-08-21,3.9482874552006977,12,0.3290239546000581
2026-08-24,3.954294299318242,12,0.32952452494318685
2026-08-25,3.9571295904920984,12,0.32976079920767487
2026-08-26,3.95357421976102,12,0.32946451831341833
2026-08-27,3.9521214948228427,12,0.32934345790190356
2026-08-28,3.949758545645464,12,0.32914654547045535
2026-08-31,3.9541094541005153,12,0.32950912117504294
